;Identifiant du compteur;Nom du compteur;Identifiant du site de comptage;Nom du site de comptage;Comptage horaire;Date et heure de comptage;Date d'installation du site de comptage;Coordonnées géographiques;mois_annee_comptage;date_heure;annee;mois;jour;jour_sem;heure;Saisons;Lat;Lon;code_postal;degrés;pluie%;vent_kmh;coco
6230;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;25.0;2022-09-25T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-25 21:00:00;2022;9;25;6;21;automne;48.83504;2.33314;75014;14.0;64.0;11.2;Clair
6231;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;84.0;2022-09-10T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-10 14:00:00;2022;9;10;5;14;ete;48.83504;2.33314;75014;19.6;75.0;7.6;Pluie
6232;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;54.0;2022-09-17T08:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-17 08:00:00;2022;9;17;5;8;ete;48.83504;2.33314;75014;12.0;65.0;9.4;Clair
6233;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;13.0;2022-09-25T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-25 22:00:00;2022;9;25;6;22;automne;48.83504;2.33314;75014;13.8;66.0;7.6;Nuageux
6234;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;51.0;2022-09-10T20:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-10 20:00:00;2022;9;10;5;20;ete;48.83504;2.33314;75014;15.9;92.0;7.6;Clair
6235;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;97.0;2022-09-17T12:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-17 12:00:00;2022;9;17;5;12;ete;48.83504;2.33314;75014;15.9;46.0;16.6;Nuageux
6236;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;12.0;2022-09-25T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-25 23:00:00;2022;9;25;6;23;automne;48.83504;2.33314;75014;13.3;69.0;5.4;Nuageux
6237;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;15.0;2022-09-11T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 02:00:00;2022;9;11;6;2;ete;48.83504;2.33314;75014;14.1;96.0;3.6;Clair
6238;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;107.0;2022-09-17T13:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-17 13:00:00;2022;9;17;5;13;ete;48.83504;2.33314;75014;16.7;43.0;18.4;Nuageux
6239;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-09-26T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-26 00:00:00;2022;9;26;0;0;automne;48.83504;2.33314;75014;12.7;72.0;5.4;Nuageux
6240;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;5.0;2022-09-11T04:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 04:00:00;2022;9;11;6;4;ete;48.83504;2.33314;75014;13.7;97.0;3.6;Clair
6241;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;17.0;2022-09-17T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-17 23:00:00;2022;9;17;5;23;ete;48.83504;2.33314;75014;12.0;63.0;7.6;Clair
6242;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-09-26T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-26 02:00:00;2022;9;26;0;2;automne;48.83504;2.33314;75014;12.3;72.0;7.6;Nuageux
6243;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;6.0;2022-09-11T05:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 05:00:00;2022;9;11;6;5;ete;48.83504;2.33314;75014;13.5;97.0;3.6;Clair
6244;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;15.0;2022-09-18T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 01:00:00;2022;9;18;6;1;ete;48.83504;2.33314;75014;10.2;71.0;5.4;Clair
6245;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;116.0;2022-09-26T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-26 07:00:00;2022;9;26;0;7;automne;48.83504;2.33314;75014;12.2;73.0;13.0;Nuageux
6246;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;50.0;2022-09-11T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 09:00:00;2022;9;11;6;9;ete;48.83504;2.33314;75014;15.8;90.0;5.4;Nuageux
6247;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;5.0;2022-09-18T04:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 04:00:00;2022;9;18;6;4;ete;48.83504;2.33314;75014;9.6;75.0;5.4;Clair
6248;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;51.0;2022-09-26T13:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-26 13:00:00;2022;9;26;0;13;automne;48.83504;2.33314;75014;12.1;93.0;18.4;Pluie
6249;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;94.0;2022-09-11T11:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 11:00:00;2022;9;11;6;11;ete;48.83504;2.33314;75014;19.7;75.0;7.6;Nuageux
6250;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;26.0;2022-09-18T08:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 08:00:00;2022;9;18;6;8;ete;48.83504;2.33314;75014;11.7;73.0;5.4;Clair
6251;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;133.0;2022-09-26T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-26 19:00:00;2022;9;26;0;19;automne;48.83504;2.33314;75014;12.7;79.0;9.4;Nuageux
6252;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;54.0;2022-09-11T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 19:00:00;2022;9;11;6;19;ete;48.83504;2.33314;75014;18.7;68.0;7.6;Nuageux
6253;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;49.0;2022-09-18T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 09:00:00;2022;9;18;6;9;ete;48.83504;2.33314;75014;15.1;65.0;5.4;Clair
6254;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-09-27T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 02:00:00;2022;9;27;1;2;automne;48.83504;2.33314;75014;11.3;83.0;14.8;Nuageux
6255;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;38.0;2022-09-11T20:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 20:00:00;2022;9;11;6;20;ete;48.83504;2.33314;75014;17.9;74.0;5.4;Nuageux
6256;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;170.0;2022-09-18T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 14:00:00;2022;9;18;6;14;ete;48.83504;2.33314;75014;19.1;44.0;18.4;Nuageux
6257;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;16.0;2022-09-27T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 06:00:00;2022;9;27;1;6;automne;48.83504;2.33314;75014;11.0;89.0;9.4;Nuageux
6258;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;17.0;2022-09-11T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 21:00:00;2022;9;11;6;21;ete;48.83504;2.33314;75014;17.3;78.0;5.4;Nuageux
6259;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;167.0;2022-09-18T16:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 16:00:00;2022;9;18;6;16;ete;48.83504;2.33314;75014;18.6;43.0;16.6;Nuageux
6260;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;381.0;2022-09-27T08:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 08:00:00;2022;9;27;1;8;automne;48.83504;2.33314;75014;12.0;84.0;14.8;Clair
6261;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;18.0;2022-09-11T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-11 22:00:00;2022;9;11;6;22;ete;48.83504;2.33314;75014;16.9;81.0;7.6;Nuageux
6262;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;125.0;2022-09-18T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 17:00:00;2022;9;18;6;17;ete;48.83504;2.33314;75014;17.0;48.0;20.5;Clair
6263;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;71.0;2022-09-27T12:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 12:00:00;2022;9;27;1;12;automne;48.83504;2.33314;75014;11.9;84.0;13.0;Pluie
6264;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-09-12T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 01:00:00;2022;9;12;0;1;ete;48.83504;2.33314;75014;15.3;88.0;5.4;Clair
6265;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;19.0;2022-09-18T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-18 22:00:00;2022;9;18;6;22;ete;48.83504;2.33314;75014;13.3;63.0;5.4;Clair
6266;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;56.0;2022-09-27T16:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 16:00:00;2022;9;27;1;16;automne;48.83504;2.33314;75014;13.8;88.0;3.6;Nuageux
6267;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;11.0;2022-09-12T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 06:00:00;2022;9;12;0;6;ete;48.83504;2.33314;75014;14.1;94.0;5.4;Nuageux
6268;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;5.0;2022-09-19T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 01:00:00;2022;9;19;0;1;ete;48.83504;2.33314;75014;12.4;72.0;7.6;Clair
6269;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;79.0;2022-09-27T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 17:00:00;2022;9;27;1;17;automne;48.83504;2.33314;75014;13.5;79.0;16.6;Pluie
6270;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;123.0;2022-09-12T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 07:00:00;2022;9;12;0;7;ete;48.83504;2.33314;75014;14.9;91.0;5.4;Nuageux
6271;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-09-19T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 02:00:00;2022;9;19;0;2;ete;48.83504;2.33314;75014;11.6;76.0;9.4;Clair
6272;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;129.0;2022-09-27T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 18:00:00;2022;9;27;1;18;automne;48.83504;2.33314;75014;13.4;80.0;9.4;Pluie
6273;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;262.0;2022-09-12T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 09:00:00;2022;9;12;0;9;ete;48.83504;2.33314;75014;20.4;64.0;3.6;Clair
6274;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-09-19T03:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 03:00:00;2022;9;19;0;3;ete;48.83504;2.33314;75014;11.9;82.0;5.4;Clair
6275;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;16.0;2022-09-27T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-27 23:00:00;2022;9;27;1;23;automne;48.83504;2.33314;75014;12.9;85.0;9.4;Nuageux
6276;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;101.0;2022-09-12T10:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 10:00:00;2022;9;12;0;10;ete;48.83504;2.33314;75014;22.5;56.0;9.4;Nuageux
6277;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;11.0;2022-09-19T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 06:00:00;2022;9;19;0;6;ete;48.83504;2.33314;75014;11.0;81.0;7.6;Clair
6278;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-09-28T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-28 00:00:00;2022;9;28;2;0;automne;48.83504;2.33314;75014;12.5;91.0;11.2;Pluie
6279;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;94.0;2022-09-12T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 14:00:00;2022;9;12;0;14;ete;48.83504;2.33314;75014;27.5;42.0;9.4;Nuageux
6280;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;119.0;2022-09-19T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 07:00:00;2022;9;19;0;7;ete;48.83504;2.33314;75014;11.8;78.0;5.4;Clair
6281;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;3.0;2022-09-28T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-28 02:00:00;2022;9;28;2;2;automne;48.83504;2.33314;75014;11.8;92.0;7.6;Nuageux
6282;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;74.0;2022-09-12T16:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 16:00:00;2022;9;12;0;16;ete;48.83504;2.33314;75014;27.0;43.0;9.4;Clair
6283;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;60.0;2022-09-19T11:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 11:00:00;2022;9;19;0;11;ete;48.83504;2.33314;75014;17.3;48.0;9.4;Nuageux
6284;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;95.0;2022-09-28T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-28 07:00:00;2022;9;28;2;7;automne;48.83504;2.33314;75014;11.6;84.0;5.4;Nuageux
6285;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;181.0;2022-09-12T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 18:00:00;2022;9;12;0;18;ete;48.83504;2.33314;75014;23.8;51.0;9.4;Clair
6286;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;73.0;2022-09-19T13:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 13:00:00;2022;9;19;0;13;ete;48.83504;2.33314;75014;18.3;43.0;9.4;Nuageux
6287;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;62.0;2022-09-28T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-28 14:00:00;2022;9;28;2;14;automne;48.83504;2.33314;75014;15.1;58.0;11.2;Nuageux
6288;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;33.0;2022-09-12T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-12 21:00:00;2022;9;12;0;21;ete;48.83504;2.33314;75014;21.7;62.0;3.6;Nuageux
6289;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;123.0;2022-09-19T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 17:00:00;2022;9;19;0;17;ete;48.83504;2.33314;75014;16.8;46.0;16.6;Nuageux
6290;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;133.0;2022-09-28T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-28 18:00:00;2022;9;28;2;18;automne;48.83504;2.33314;75014;12.4;68.0;5.4;Nuageux
6291;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-09-13T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 00:00:00;2022;9;13;1;0;ete;48.83504;2.33314;75014;20.5;65.0;5.4;Nuageux
6292;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;35.0;2022-09-19T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 21:00:00;2022;9;19;0;21;ete;48.83504;2.33314;75014;13.5;60.0;11.2;Clair
6293;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;23.0;2022-09-28T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-28 22:00:00;2022;9;28;2;22;automne;48.83504;2.33314;75014;12.0;77.0;7.6;Nuageux
6294;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;5.0;2022-09-13T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 01:00:00;2022;9;13;1;1;ete;48.83504;2.33314;75014;20.1;70.0;3.6;Nuageux
6295;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;22.0;2022-09-19T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-19 22:00:00;2022;9;19;0;22;ete;48.83504;2.33314;75014;12.9;62.0;11.2;Clair
6296;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;6.0;2022-09-29T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 01:00:00;2022;9;29;3;1;automne;48.83504;2.33314;75014;10.8;84.0;5.4;Nuageux
6297;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;14.0;2022-09-13T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 06:00:00;2022;9;13;1;6;ete;48.83504;2.33314;75014;20.1;70.0;7.6;Nuageux
6298;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-09-20T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 00:00:00;2022;9;20;1;0;ete;48.83504;2.33314;75014;11.7;67.0;7.6;Clair
6299;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;4.0;2022-09-29T05:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 05:00:00;2022;9;29;3;5;automne;48.83504;2.33314;75014;10.5;89.0;3.6;Nuageux
6300;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;146.0;2022-09-13T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 07:00:00;2022;9;13;1;7;ete;48.83504;2.33314;75014;20.3;69.0;11.2;Nuageux
6301;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;3.0;2022-09-20T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 01:00:00;2022;9;20;1;1;ete;48.83504;2.33314;75014;10.9;71.0;9.4;Clair
6302;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;15.0;2022-09-29T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 06:00:00;2022;9;29;3;6;automne;48.83504;2.33314;75014;10.5;89.0;3.6;Nuageux
6303;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;51.0;2022-09-13T11:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 11:00:00;2022;9;13;1;11;ete;48.83504;2.33314;75014;23.6;63.0;9.4;Nuageux
6304;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;248.0;2022-09-20T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 09:00:00;2022;9;20;1;9;ete;48.83504;2.33314;75014;12.9;71.0;5.4;Clair
6305;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;135.0;2022-09-29T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 07:00:00;2022;9;29;3;7;automne;48.83504;2.33314;75014;10.7;88.0;5.4;Pluie
6306;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;85.0;2022-09-13T13:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 13:00:00;2022;9;13;1;13;ete;48.83504;2.33314;75014;25.1;57.0;9.4;Nuageux
6307;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;107.0;2022-09-20T10:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 10:00:00;2022;9;20;1;10;ete;48.83504;2.33314;75014;14.3;65.0;5.4;Clair
6308;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;62.0;2022-09-29T15:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 15:00:00;2022;9;29;3;15;automne;48.83504;2.33314;75014;13.3;78.0;5.4;Nuageux
6309;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;190.0;2022-09-13T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 18:00:00;2022;9;13;1;18;ete;48.83504;2.33314;75014;24.0;67.0;5.4;Nuageux
6310;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;80.0;2022-09-20T12:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 12:00:00;2022;9;20;1;12;ete;48.83504;2.33314;75014;16.6;51.0;3.6;Nuageux
6311;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;74.0;2022-09-29T16:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 16:00:00;2022;9;29;3;16;automne;48.83504;2.33314;75014;13.8;69.0;3.6;Nuageux
6312;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;144.0;2022-09-13T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-13 19:00:00;2022;9;13;1;19;ete;48.83504;2.33314;75014;23.3;72.0;5.4;Nuageux
6313;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;85.0;2022-09-20T13:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 13:00:00;2022;9;20;1;13;ete;48.83504;2.33314;75014;16.5;57.0;9.4;Nuageux
6314;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;102.0;2022-09-29T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 17:00:00;2022;9;29;3;17;automne;48.83504;2.33314;75014;12.7;67.0;7.6;Clair
6315;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-09-14T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-14 00:00:00;2022;9;14;2;0;ete;48.83504;2.33314;75014;21.2;83.0;7.6;Nuageux
6316;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;58.0;2022-09-20T15:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 15:00:00;2022;9;20;1;15;ete;48.83504;2.33314;75014;17.2;58.0;5.4;Nuageux
6317;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;76.0;2022-09-29T20:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 20:00:00;2022;9;29;3;20;automne;48.83504;2.33314;75014;10.7;83.0;1.8;Clair
6318;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-09-14T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-14 01:00:00;2022;9;14;2;1;ete;48.83504;2.33314;75014;20.8;87.0;9.4;Nuageux
6319;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;164.0;2022-09-20T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-20 18:00:00;2022;9;20;1;18;ete;48.83504;2.33314;75014;15.5;64.0;9.4;Nuageux
6320;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;30.0;2022-09-29T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-29 22:00:00;2022;9;29;3;22;automne;48.83504;2.33314;75014;10.0;87.0;5.4;Clair
6321;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;4.0;2022-09-14T04:00:00+02:00;2012-02-22;48.83504,2.33314;2022-09;2022-09-14 04:00:00;2022;9;14;2;4;ete;48.83504;2.33314;75014;19.7;92.0;5.4;Pluie
